jobId,sourceJobKey
"job-01161","null|uvajanje v delo v. stopnja - teoretični del (m/ž) - za opravljanje dela na delovnem mestu tehnik vzdrževanja v železniški operativi sv (signalna varnost; elektronski in relejni krmilni sistemi) - m/ž|ljubljana, central slovenia"
"job-01162","mjob|študentsko delo v enoti it digitalna implementacija|ljubljana, central slovenia"
"job-01163","rls|pomoč v proizvodnji (m/ž) študentsko delo|komenda, central slovenia"
"job-01164","medicinska fakulteta|raziskovalec za delo v okviru projekta esfri elixir na inštitutu za biokemijo in molekularno genetiko na ul medicinski fakulteti|ljubljana, central slovenia"
"job-01165","mjob|študentsko delo v poslovni enoti ljubljana|ljubljana, central slovenia"
"job-01166","onkološki inštitut ljubljana|srednja medicinska sestra - delo s citostatiki, e035003, oddelek zn sektorja internistične onkologije - m/ž|ljubljana, central slovenia"
"job-01167","mjob|delo na recepciji|ljubljana, central slovenia"
"job-01168","mjob|delo na blagajni - vrhovci|ljubljana, central slovenia"
"job-01169","medicinska fakulteta|raziskovalec za delo v okviru projekta esfri elixir na inštitutu za biokemijo in molekularno genetiko na ul medicinski fakulteti - m/ž|ljubljana, central slovenia"
"job-01170","mjob|delo na blagajni|ljubljana, central slovenia"
"job-01171","mjob|delo na bencinskem servisu|upper carniola - medvode, central slovenia"
"job-01172","ps invest d.o.o|delo v strežbi / delo v šanku (m/ž)|ljubljana, central slovenia"
"job-01175","prva osebna zavarovalnica, d. d.|strokovnjak za delo in razvoj na področju kontrolinga (m/ž)|ljubljana, central slovenia"
"job-01177","mimovrste|skladiščni delavec - začasno in občasno delo|komenda, central slovenia"
"job-01178","adecco|študensko delo v logistiki (m/ž)|ljubljana, central slovenia"
"job-01179","adecco|delo v proizvodnji pekovskih izdelkov (m/ž)|grosuplje, central slovenia"
"job-01180","mjob|delo v pralnici|ljubljana, central slovenia"
"job-01181","atama|delo v proizvodnji (m/ž) - grosuplje|grosuplje, central slovenia"
"job-01182","mjob|delo na blagajni|ljubljana, central slovenia - medvode, central slovenia"
"job-01183","ljubljana international school, vrtec in sola|vzgojiteljica predšolskih otrok - delo v jaslih - m/ž|ljubljana, central slovenia"
"job-01184","mjob|študentsko delo v enoti zaposleni in korporativna kultura|ljubljana, central slovenia"
"job-01185","zdravstveni dom ljubljana|e047081 logoped - delo z osebami s psihično motnjo - m/ž|ljubljana, central slovenia"
"job-01186","mjob|delo v laboratoriju|lukovica, central slovenia - ljubljana, central slovenia"
"job-01188","dom upokojencev vrhnika|srednja medicinska sestra i za delo s stanovalci z demenco - m/ž|vrhnika, central slovenia"
"job-01189","mjob|administrativno delo|ljubljana, central slovenia"
"job-01190","mjob|delo na stojnici|ljubljana, central slovenia"
"job-01191","agencija agado|delo v proizvodnji (m/ž)|moravče, central slovenia"
"job-01192","mjob|delo v skladišču|ljubljana, central slovenia"
"job-01193","null|natakar - delo v strežbi - m/ž|ljubljana, central slovenia"
"job-01194","mjob|delo v kuhinji|ljubljana, central slovenia"
"job-01195","mjob|delo v turizmu|ljubljana, central slovenia"
"job-01196","null|sodelavec za delo v klicnem centru (m/ž)|ljubljana, central slovenia"
"job-01197","mjob|delo v proizvodnji|ljubljana, central slovenia"
"job-01198","plutal 2000 industrija zapiralne embalaze, d.o.o.|tiskar - priučitev za delo tiskarja - m/ž|ljubljana, central slovenia"
"job-01199","mjob|delo na cnc krivilnem stroju|ljubljana, central slovenia"
"job-01200","mjob|delo na cnc prebijalnem stroju|ljubljana, central slovenia"
"job-01201","mjob|delo v strežbi in na recepciji|ljubljana, central slovenia"
"job-01202","agencija agado|eu projektni vodja (m/ž) - delo na daljavo|ljubljana, central slovenia"
"job-01203","mjob|razvoz in delo v skladišču|ljubljana, central slovenia - logatec, central slovenia"
"job-01204","mjob|delo z fotoavtomatom|ljubljana, central slovenia - medvode, central slovenia"
"job-01205","mjob|delo z fotoavtomatom|ljubljana, central slovenia"
"job-01206","mjob|delo z fotoavtomatom|kamnik, central slovenia"
"job-01207","mjob|delo v brivnici|ljubljana, central slovenia"
"job-01208","mjob|delo v strežbi|kamnik, central slovenia - ljubljana, central slovenia"
"job-01209","univerza v ljubljani|fmf, strokovni delavec v visokošolski dejavnosti vii/2-ii, služba za raziskovalno delo in projektni pisarni|ljubljana, central slovenia"
"job-01210","mjob|delo v trgovini|ljubljana, central slovenia - domžale, central slovenia"
"job-01211","mjob|delo v zdravstvu (ko za urologijo ter hospitalni oddelek)|ljubljana, central slovenia"
"job-01212","univerza v ljubljani, teoloska fakulteta|visokošolski učitelj - docent (d019008), delo na katedri za osnovno bogoslovje in dialog - m/ž|ljubljana, central slovenia"
"job-01213","mjob|delo na blagajni|ivančna gorica, central slovenia"
"job-01214","mjob|delo na bencinskem servisu|ljubljana, central slovenia - domžale, central slovenia"
"job-01215","mjob|delo na bencinskem servisu|komenda, central slovenia - ljubljana, central slovenia"
"job-01216","mjob|delo v proizvodnji|mengeš, central slovenia - ljubljana, central slovenia"
"job-01217","mjob|hostesno delo|ljubljana, central slovenia"
"job-01218","mjob|delo v proizvodnji|ljubljana, central slovenia - ivančna gorica, central slovenia"
"job-01219","mjob|delo v muzeju|kamnik, central slovenia - ljubljana, central slovenia"
"job-01220","mjob|delo na blagajni|kamnik, central slovenia - ljubljana, central slovenia"
"job-01221","mjob|delo v avtopralnici|ljubljana, central slovenia - grosuplje, central slovenia"
"job-01222","decathlon hr/si/sr|prijavi se za delo v decathlon slovenija|ljubljana, central slovenia"
"job-01223","mjob|delo v strežbi|velike lašče, central slovenia"
"job-01225","bolnišnica za otroke šentvid pri stični|logoped - delo z osebami s psihično motnjo - m/ž|grosuplje, central slovenia"
"job-01226","mjob|delo v zdravstvu|ljubljana, central slovenia"
"job-01227","mjob|delo v lokalu|ljubljana, central slovenia"
"job-01228","mjob|delo v strežbi|kamnik, central slovenia"
"job-01229","mjob|projektno delo|ljubljana, central slovenia - grosuplje, central slovenia"
"job-01230","mjob|delo v strežbi|ivančna gorica, central slovenia"
"job-01231","mjob|delo v laboratoriju|logatec, central slovenia - ljubljana, central slovenia"
"job-01232","troja tim d.o.o.|delo v klicnem centru|ljubljana, central slovenia"
"job-01233","mjob|študentsko delo v enoti skrbniške storitve|ljubljana, central slovenia"
"job-01234","mjob|delo na področju kliničnih raziskav v strateškem marketingu|ljubljana, central slovenia"
"job-01235","null|delo v proizvodnji - m/ž|ljubljana, central slovenia"
"job-01236","adecco|vodja prodajnih enot in prodaje (m/ž) - terensko delo|ljubljana, central slovenia"
"job-01237","mjob|delo na področju robotike|ljubljana, central slovenia"
"job-01238","center za socialno delo ljubljana|koordinator obravnave v skupnosti (socialni delavec) - m/ž|ljubljana, central slovenia"
"job-01239","center za socialno delo ljubljana|strokovni delavec na csd i - enota ljubljana moste - polje - m/ž|ljubljana, central slovenia"
"job-01240","center za socialno delo ljubljana|koordinator invalidskega varstva - (socialni delavec) - m/ž|ljubljana, central slovenia"
"job-01241","center za socialno delo ljubljana|strokovni delavec na csd i - enota vič-rudnik - m/ž|ljubljana, central slovenia"
"job-01242","center za socialno delo ljubljana|strokovni delavec na csd - pdi - enota bežigrad - m/ž|ljubljana, central slovenia"
"job-01243","center za socialno delo ljubljana|strokovni delavec na csd i - enota ljubljana šiška - m/ž|ljubljana, central slovenia"
"job-01244","center za socialno delo ljubljana|strokovni delavec na csd iii - pripravnik (sistem pripravništva) - enota vič-rudnik - m/ž|ljubljana, central slovenia"
"job-01245","center za socialno delo ljubljana|strokovni delavec na csd ii - enota vič-rudnik - m/ž|ljubljana, central slovenia"
"job-01246","center za socialno delo osrednja slovenija - vzhod|strokovni delavec na csd iii - pripravnik - m/ž|domžale, central slovenia"
"job-01247","center za socialno delo ljubljana|strokovni delavec na csd ii - enota ljubljana šiška - m/ž|ljubljana, central slovenia"
"job-01248","center za socialno delo ljubljana|strokovni delavec na csd iii - pripravnik - enota ljubljana moste-polje - sistem pripravništva - m/ž|ljubljana, central slovenia"
"job-01249","center za socialno delo ljubljana|strokovni delavec na csd ii - enota ljubljana moste-polje - m/ž|ljubljana, central slovenia"
"job-01250","center za socialno delo ljubljana|strokovni delavec na csd ii - pripravnik - enota ljubljana moste -polje - m/ž|ljubljana, central slovenia"
"job-01251","center za socialno delo ljubljana|strokovni delavec na csd i - enota ljubljana moste polje - m/ž|ljubljana, central slovenia"
"job-01252","center za socialno delo ljubljana|strokovni delavec v programu - skupnostni programi za mlade - pripravnik - m/ž|ljubljana, central slovenia"
"job-01253","center za socialno delo ljubljana|strokovni delavec v programu - skupnostni programi za mlade - m/ž|ljubljana, central slovenia"
"job-01254","center za socialno delo ljubljana|strokovni delavec na csd i - služba za podporo strokovnim delavcem pri delu z družino - m/ž|ljubljana, central slovenia"
"job-01255","center za socialno delo ljubljana|strokovni delavec na csd ii - pripravnik - enota ljubljana šiška - m/ž|ljubljana, central slovenia"
"job-01256","center za socialno delo ljubljana|strokovni delavec na csd ii - enota ljubljana bežigrad - m/ž|ljubljana, central slovenia"
"job-01257","center za socialno delo ljubljana|svetovalec za dolgotrajno oskrbo - služba za dolgotrajno oskrbo - m/ž|ljubljana, central slovenia"
"job-01260","center za socialno delo ljubljana|strokovni delavec na csd i - enota ljubljana bežigrad - m/ž|ljubljana, central slovenia"
"job-01261","center za socialno delo ljubljana|strokovni delavec na csd i - enota grosuplje - m/ž|grosuplje, central slovenia"
"job-01262","center za socialno delo ljubljana|strokovni delavec na csd iii - pripravnik (sistem pripravništva) - enota ljubljana bežigrad - m/ž|ljubljana, central slovenia"
"job-01263","null|osebni asistent - m/ž|ljubljana, central slovenia"
"job-01270","okrožno sodišče v ljubljani|sodelavec za sodne zadeve v za administrativne zadeve (m/ž)|ljubljana, central slovenia"
"job-01273","zdravstveni dom ljubljana|e097170 strokovni sodelavec vii/2 (i) - m/ž|ljubljana, central slovenia"
"job-01274","obi|sodelavec v svetovalnem centru (vsi spoli)|ljubljana, central slovenia"
"job-01281","css škofja loka|strežnica - socialno varstvo (m/ž) za delo v čajni kuhinji|škofja loka, upper carniola"
"job-01282","mjob|študentsko delo v poslovni enoti kranj|kranj, upper carniola"
"job-01283","mjob|delo na blagajni|tržič, upper carniola"
"job-01284","mjob|delo v zabaviščnem parku|upper carniola"
"job-01286","adecco|delo v proizvodnji pekovskih izdelkov (m/ž)|kranj, upper carniola"
"job-01287","mjob|delo na recepciji|lesce, upper carniola"
"job-01288","mjob|delo v kuhinji|kranjska gora, upper carniola"
"job-01289","mjob|delo v turizmu|upper carniola"
"job-01290","mjob|čiščenje - delo na bazenu|upper carniola"
"job-01291","null|farmacevtski tehnik - delo v posebnih pogojih dela - m/ž|kranj, upper carniola"
"job-01292","mjob|delo v prodaji|jesenice, upper carniola"
"job-01293","mjob|delo v proizvodnji|upper carniola"
"job-01294","mjob|delo v trafiki|upper carniola"
"job-01295","mjob|delo v skladišču|upper carniola"
"job-01296","mjob|delo na bencinskem servisu|radovljica, upper carniola"
"job-01297","agencija agado|delo v proizvodnji - livar (m/ž) - jesenice|jesenice, upper carniola"
"job-01299","mjob|delo v avtopralnici|škofja loka, upper carniola"
"job-01300","mjob|delo v skladišču|škofja loka, upper carniola"
"job-01301","mjob|delo v skladišču - distribucijski center naklo|naklo, upper carniola"
"job-01302","mjob|delo v proizvodnji|škofja loka, upper carniola"
"job-01303","mjob|delo na bencinskem servisu|upper carniola"
"job-01304","mjob|dinamično delo v gostilni rekar - pekarna|kranj, upper carniola"
"job-01305","mjob|delo v proizvodnji|kranj, upper carniola"
"job-01306","mjob|delo na bencinskem servisu|kranj, upper carniola"
"job-01307","mjob|delo na cnc stroju|kranj, upper carniola"
"job-01308","mjob|delo na recepciji|upper carniola"
"job-01309","mjob|delo na recepciji|kranjska gora, upper carniola"
"job-01311","egp|vzdrževalec - enoizmensko delo (ž/m)|škofja loka, upper carniola"
"job-01312","mjob|delo v skladišču|naklo, upper carniola"
"job-01315","center za socialno delo gorenjska|strokovni delavec na csd iii-pripravnik - m/ž|kranj, upper carniola"
"job-01316","center za socialno delo gorenjska|strokovni sodelavec na csd - materialne pravice ii - m/ž|kranj, upper carniola"
"job-01317","center za socialno delo gorenjska|strokovni delavec na csd iii-pripravnik - m/ž|radovljica, upper carniola"
"job-01318","center za socialno delo gorenjska|strokovni delavec na csd iii-pripravnik - m/ž|tržič, upper carniola"
"job-01319","center za socialno delo gorenjska|strokovni delavec na csd ii - m/ž|tržič, upper carniola"
"job-01321","null|avtomehanik - m/ž|kranj, upper carniola"
"job-01328","null|organizator prevozov v mednarodnem prometu / disponent - m/ž|kranj, upper carniola"
"job-01340","null|radiološki inženir i - m/ž|kranj, upper carniola"
"job-01350","null|svetovalec direktorja - m/ž|radovljica, upper carniola"
"job-01358","merkur|prodajni svetovalec (m/ž) tc merkur jesenice|jesenice, upper carniola"
"job-01375","null|knjigovodja - m/ž|kranj, upper carniola"
"job-01424","osnovna sola cvetka golarja|učitelj razrednega pouka - m/ž|škofja loka, upper carniola"
"job-01426","null|varuhinja institucionalno varstvo - m/ž|radovljica, upper carniola"
"job-01428","null|učitelj razrednega pouka - m/ž|radovljica, upper carniola"
"job-01439","null|delo v proizvodnji za strojem - m/ž|ptuj, drava"
"job-01440","mjob|delo na blagajni: market breg ptuj|maribor, drava - ptuj, drava"
"job-01441","whc|delo v klicnem centru (m/ž)|maribor, drava"
"job-01442","mjob|delo na smetarskem vozilu|maribor, drava"
"job-01444","mjob|delo in pomoč v kuhinji|maribor, drava"
"job-01445","mjob|delo v mcdonald's studenci|maribor, drava"
"job-01446","mjob|delo v marketingu|maribor, drava"
"job-01447","mjob|delo v strežbi|maribor, drava"
"job-01448","mjob|delo v skladišču vulkanizerske delavnice|maribor, drava - ptuj, drava"
"job-01449","mjob|delo s konji|maribor, drava"
"job-01450","mjob|delo v kavarni|maribor, drava"
"job-01452","mjob|delo v skladišču|maribor, drava"
"job-01453","jagros|pek - mešalec - za delo v pekarni ptuj|ptuj, drava"
"job-01454","mjob|delo v casinoju|maribor, drava - šentilj, drava"
"job-01462","center za socialno delo maribor|strokovni delavec na csd i, v enoti maribor tezno - m/ž|maribor, drava"
"job-01464","center za socialno delo maribor|strokovni delavec na csd iii - pripravnik, v enoti maribor tezno - m/ž|maribor, drava"
"job-01465","center za socialno delo spodnje podravje|strokovni delavec na csd ii - m/ž|ptuj, drava"
"job-01466","center za socialno delo spodnje podravje|strokovni delavec na csd iii-pripravnik - m/ž|ptuj, drava"
"job-01478","null|monter ogrevalnih naprav na lesno biomaso - m/ž|maribor, drava"
"job-01479","null|skupinski habilitator v svz - m/ž|maribor, drava"
"job-01482","null|pomoč prodaji (veleprodaja na mednarodnih trgih) - m/ž|maribor, drava"
"job-01489","null|pomožni gradbeni delavec - m/ž|lenart, drava"
"job-01497","null|strokovni vodja za osebno asistenco - m/ž|maribor, drava"
"job-01502","null|sestavljalec testne opreme - m/ž|maribor, drava"
"job-01507","null|višji referent - m/ž|maribor, drava"
"job-01509","null|krovec / klepar - m/ž|ptuj, drava"
"job-01515","null|čistilec prostorov - m/ž|maribor, drava"
"job-01517","null|direktor javnega zavoda svetovalni center za otroke, mladostnike in starše istre - m/ž|starše, drava"
"job-01529","null|osebni asistent - m/ž|lenart, drava"
"job-01533","null|vzgojitelj predšolskih otrok - m/ž|lenart, drava"
"job-01540","null|obračunski referent - m/ž|maribor, drava"
"job-01542","null|direktor - m/ž|maribor, drava"
"job-01562","null|avtomehanik/avtoserviser - m/ž|ptuj, drava"
"job-01570","null|referent izterjave na terenu - m/ž|maribor, drava"
"job-01571","null|računovodja - m/ž|ptuj, drava"
"job-01572","null|električar - m/ž|ptuj, drava"
"job-01584","null|osebni asistent - m/ž|ormož, drava"
"job-01585","null|strokovni sodelavec/ka za kadre - m/ž|maribor, drava"
"job-01587","osnovna šola dr. ljudevita pivka|svetovalni delavec vii/2 - m/ž|ptuj, drava"
"job-01588","agrolit|pomočnik poslovodja m/ž, maribor|maribor, drava"
"job-01589","null|novinar za tisk in/ali spletni novinar (m/ž) honorarno ali študentsko delo|celje, savinja"
"job-01592","null|področni svetovalec ii. na programu terensko delo z odvisniki od prepovedanih drog - m/ž|celje, savinja"
"job-01593","null|uvajanje v delo v. stopnja - teoretični del (m/ž) - za opravljanje dela na delovnem mestu tehnik vzdrževanja v železniški operativi sv (signalna varnost; elektronski in relejni krmilni sistemi) - m/ž|laško, savinja"
"job-01594","null|uvajanje v delo v.stopnja - teoretični del (m/ž) - za opravljanje dela na delovnem mestu tehnik vzdrževanja v železniški operativi tk - m/ž|laško, savinja"
"job-01595","mjob|delo v točilnici|ljubno, savinja"
"job-01596","null|delo v proizvodnji obnovljenih pnevmatik - m/ž|šentjur pri celju, savinja"
"job-01598","mjob|administrativno delo|savinja"
"job-01599","gorenje|višji specialist za varno in zdravo delo|velenje, savinja"
"job-01600","mjob|delo na blagajni: market pesje velenje|velenje, savinja"
"job-01601","mjob|delo v kavarni|celje, savinja"
"job-01602","mjob|delo na stojnici|celje, savinja"
"job-01603","mjob|delo v skladišču|celje, savinja"
"job-01604","mjob|delo v proizvodnji|prebold, savinja"
"job-01605","mjob|delo v trgovini|celje, savinja"
"job-01606","mjob|delo v strežbi|žalec, savinja"
"job-01607","mjob|delo v proizvodnji|velenje, savinja"
"job-01608","mjob|delo v strežbi|vojnik, savinja"
"job-01609","mjob|delo na loteriji|celje, savinja"
"job-01611","mjob|delo v skladišču|prebold, savinja"
"job-01612","mjob|delo v marketingu|velenje, savinja"
"job-01614","center za socialno delo celje|koordinator invalidskega varstva - m/ž|celje, savinja"
"job-01615","center za usposabljanje, delo in varstvo dobrna|varuhinja institucionalno varstvo - m/ž|celje, savinja"
"job-01622","null|strojnik - žerjavist (m/ž)|velenje, savinja"
"job-01629","kariera|samostojni računovodja m/ž/d|savinja"
"job-01647","null|tiskar ii - m/ž|celje, savinja"
"job-01672","null|osebni asistent - m/ž|celje, savinja"
"job-01681","null|strojevodja (dodelavni stroj) - m/ž|laško, savinja"
"job-01684","null|strokovni sodelavec vii/2 - m/ž|celje, savinja"
"job-01693","null|mahanik tovornih, preklopnih vozil (m/ž) - m/ž|slovenske konjice, savinja"
"job-01695","null|monter - m/ž|laško, savinja"
"job-01698","null|osebni asistent - m/ž|mozirje, savinja"
"job-01710","null|receptorka / trgovka - m/ž|šmarje pri jelšah, savinja"
"job-01711","null|psiholog - m/ž|mozirje, savinja"
"job-01713","null|računovodja - m/ž|žalec, savinja"
"job-01724","null|čistilec - m/ž|žalec, savinja"
"job-01725","null|docent - m/ž|celje, savinja"
"job-01727","bds sport sl d.o.o.|sodelavec v prodaji m/ž, buzz celje|celje, savinja"
"job-01734","null|strokovni sodelavec na področju montaže - m/ž|celje, savinja"
"job-01738","null|referent za logistiko in fakturiranje - m/ž|celje, savinja"
"job-01747","null|uvajanje v delo v.stopnja - teoretični del (m/ž) - za opravljanje dela na delovnem mestu tehnik vzdrževanja v železniški operativi tk (7 izvajalcev) - m/ž|novo mesto, southeast slovenia"
"job-01749","mjob|delo v restavraciji s hitro prehrano|novo mesto, southeast slovenia"
"job-01751","whc|delo na robotizirani liniji (m/ž)|novo mesto, southeast slovenia"
"job-01752","null|uvajanje v delo v. stopnja - teoretični del - za opravljanje dela na delovnem mestu tehnik vzdrževanja v železniški operativi svp - m/ž|novo mesto, southeast slovenia"
"job-01753","zdravstveni dom novo mesto|psiholog (delo v cdzo) - m/ž|novo mesto, southeast slovenia"
"job-01754","zdravstveni dom novo mesto|socialni delavec (delo v centru za duševno zdravje otrok in mladostnikov) - m/ž|novo mesto, southeast slovenia"
"job-01755","zdravstveni dom novo mesto|psiholog (delo v spo) - m/ž|novo mesto, southeast slovenia"
"job-01756","mjob|delo v proizvodnji|šentjernej, southeast slovenia"
"job-01757","mjob|delo v zdravstveni negi|novo mesto, southeast slovenia"
"job-01758","mjob|delo v strežbi|šentjernej, southeast slovenia"
"job-01759","mjob|delo v strežbi|kočevje, southeast slovenia"
"job-01760","mjob|delo v strežbi|trebnje, southeast slovenia"
"job-01761","revoz d.d.|delo v proizvodnji (m/ž)|novo mesto, southeast slovenia"
"job-01762","whc d.o.o.|delo na robotizirani liniji (m/ž)|novo mesto, southeast slovenia"
"job-01763","mjob|delo v strežbi|šmarješke toplice, southeast slovenia"
"job-01764","mjob|delo v proizvodnji|žužemberk, southeast slovenia"
"job-01765","mjob|delo na recepciji|metlika, southeast slovenia"
"job-01766","mjob|delo na blagajni|metlika, southeast slovenia"
"job-01767","mjob|delo v strežbi|črnomelj, southeast slovenia"
"job-01768","mjob|delo v proizvodnji|črnomelj, southeast slovenia"
"job-01769","krka|študentsko delo v proizvodnji zdravil|novo mesto, southeast slovenia"
"job-01770","mjob|delo v trafiki|ribnica, southeast slovenia"
"job-01771","mjob|delo na blagajni|novo mesto, southeast slovenia"
"job-01772","mjob|delo v strežbi|žužemberk, southeast slovenia"
"job-01773","mjob|delo na bencinskem servisu|trebnje, southeast slovenia"
"job-01774","mjob|delo v elektroniki|novo mesto, southeast slovenia"
"job-01775","mjob|delo v kontroli|šentrupert, southeast slovenia"
"job-01776","mjob|delo na blagajni|kočevje, southeast slovenia"
"job-01778","mjob|delo v proizvodnji kovinskih izdelkov|črnomelj, southeast slovenia"
"job-01779","mjob|delo na bencinskem servisu|novo mesto, southeast slovenia"
"job-01780","mjob|delo v proizvodnji|mirna peč, southeast slovenia"
"job-01781","center za socialno delo dolenjska in bela krajina|strokovni delavec na csd iii - pripravnik - m/ž|novo mesto, southeast slovenia"
"job-01782","center za socialno delo dolenjska in bela krajina|strokovni delavec na csd ii - m/ž|novo mesto, southeast slovenia"
"job-01786","null|samostojni nabavnik za podizvajalce in kooperante (m/ž)|novo mesto, southeast slovenia"
"job-01790","null|prodajni svetovalec, metlika - m/ž|metlika, southeast slovenia"
"job-01796","null|strojnik na področju vzdrževanja cest (m/ž)|trebnje, southeast slovenia"
"job-01798","null|vodja gradbišč na področju vzdrževanja cest (m/ž)|črnomelj, southeast slovenia"
"job-01802","null|asistent z doktoratom, h019001, m/ž - m/ž|novo mesto, southeast slovenia"
"job-01806","null|voznik v oddelku vgp (m/ž)|novo mesto, southeast slovenia"
"job-01807","null|vodja gradbišč na področju vzdrževanja cest (m/ž)|kočevje, southeast slovenia"
"job-01808","null|delavec na prometni signalizaciji - pleskar (m/ž)|novo mesto, southeast slovenia"
"job-01815","null|dipl. medicinska sestra/dipl. zdravstvenik - m/ž|novo mesto, southeast slovenia"
"job-01817","null|pomožni gradbeni delavec - m/ž|črnomelj, southeast slovenia"
"job-01824","null|zobozdravnik brez specializacije z licenco - m/ž|trebnje, southeast slovenia"
"job-01825","null|zobna asistentka / zobni asistent - m/ž|trebnje, southeast slovenia"
"job-01846","null|voznik tovornega vozila v mednarodnem cestnem prometu - ponjava m/ž - m/ž|novo mesto, southeast slovenia"
"job-01847","null|voznik tovornega vozila v mednarodnem cestnem prometu, avtotransporter - m/ž|novo mesto, southeast slovenia"
"job-01860","null|pralec vozil (nm) - m/ž|novo mesto, southeast slovenia"
"job-01881","ekonomska sola novo mesto|učitelj fizike - m/ž|novo mesto, southeast slovenia"
"job-01886","ekonomska sola novo mesto|učitelj ekonomskih predmetov - m/ž|novo mesto, southeast slovenia"
"job-01889","null|pomočnik monterja dvigal - m/ž|trebnje, southeast slovenia"
"job-01894","center solskih in obsolskih dejavnosti|inštruktor praktičnih vsebin - lokacija dela je na cšod, oe fara, kostel - m/ž|kočevje, southeast slovenia"
"job-01899","ekonomska sola novo mesto|učitelj zgodovine / geografije / družboslovja - m/ž|novo mesto, southeast slovenia"
"job-01901","natures ways|delo na terenu|bovec, gorizia"
"job-01908","zavod republike slovenije za zaposlovanje|samostojni svetovalec i, območna služba nova gorica, urad za delo nova gorica, ajdovščina, tolmin, idrija - m/ž|nova gorica, gorizia"
"job-01909","mjob|delo na blagajni restavracije|nova gorica, gorizia"
"job-01910","mjob|delo na terenu|bovec, gorizia"
"job-01911","mjob|delo v recepciji/pisarni|kobarid, gorizia"
"job-01912","mjob|delo v kuhinji|nova gorica, gorizia"
"job-01913","mjob|delo informatorja_ke|idrija, gorizia"
"job-01914","mjob|delo v arhitekturnem biroju|nova gorica, gorizia"
"job-01915","mjob|administrativna dela, delo s strankami, blagajniško delo|kobarid, gorizia"
"job-01916","mjob|samostojno delo v kuhinji|nova gorica, gorizia"
"job-01917","mjob|delo v trgovini in strežbi|nova gorica, gorizia"
"job-01918","mjob|delo na blagajni|idrija, gorizia"
"job-01919","mjob|delo v strežbi|nova gorica, gorizia"
"job-01920","mjob|samostojno delo v gostinstvu|nova gorica, gorizia"
"job-01921","mjob|delo v vrtcu|idrija, gorizia"
"job-01922","mjob|delo v kuhinji - fabrika|nova gorica, gorizia"
"job-01923","mjob|delo na bencinskem servisu|ajdovščina, gorizia"
"job-01924","mjob|delo v skladišču|šempeter-vrtojba, gorizia"
"job-01925","kolektor|študentsko delo v proizvodnji|idrija, gorizia"
"job-01936","null|pomocnik v kuhinji - m/ž|nova gorica, gorizia"
"job-01943","null|zdravnik specialist ppd3, zobozdravnik specialist otroškega in preventivnega zobozdravstva ppd3, e018021 - m/ž|nova gorica, gorizia"
"job-01956","null|samostojni strokovni delavec - m/ž|idrija, gorizia"
"job-01964","null|mig/mag-varilec tig-varilec - m/ž|ajdovščina, gorizia"
"job-01974","null|kuhinjski pomočnik - m/ž|ajdovščina, gorizia"
"job-01986","null|operater brezpilotnih letal - m/ž|ajdovščina, gorizia"
"job-01987","null|priprava zajtrkov - m/ž|nova gorica, gorizia"
"job-01998","osnovna sola lucijana bratkovica bratusa rence|učitelj slovenskega jezika ali razrednega pouka - m/ž|nova gorica, gorizia"
"job-02012","null|strugar - m/ž|ajdovščina, gorizia"
"job-02026","null|voznik dostavnega vozila - kombi - m/ž|idrija, gorizia"
"job-02027","null|sodelavec za sodne zadeve v - namestnik vodje pisarne - m/ž|nova gorica, gorizia"
"job-02032","null|kakovost in laboratorij - m/ž|ajdovščina, gorizia"
"job-02034","null|vodja kakovosti - m/ž|ajdovščina, gorizia"
"job-02035","pokrajinski arhiv v novi gorici|arhivist - m/ž|nova gorica, gorizia"
"job-02036","dom starejših občanov ajdovščina|vzdrževalec perila iii v zsv šifra dm: f093028 - m/ž|ajdovščina, gorizia"
"job-02044","911 vrs, varovanje in storitve, d.o.o.|varnostnik - nova gorica - m/ž|nova gorica, gorizia"
"job-02048","mjob|pomoč v trgovini|šempeter-vrtojba, gorizia"
"job-02069","univerzal proizvodno in trgovsko podjetje d.o.o.|strojnik za delo na strojih - m/ž|brežice, lower sava"
"job-02070","null|delo v strežbi - m/ž|brežice, lower sava"
"job-02073","mjob|delo na blagajni|brežice, lower sava"
"job-02074","mjob|delo v strežbi|sevnica, lower sava"
"job-02080","null|organizator kulturnih programov ii na oi brežice - g026009 - m/ž|brežice, lower sava"
"job-02083","null|organizator kulturnih programov i na oi brežice - g025028 - m/ž|brežice, lower sava"
"job-02087","null|organizator kulturnih programov iii na oi brežice - g027009 - m/ž|brežice, lower sava"
"job-02088","null|elektrovzdrževalec na farmi prašičjereje - m/ž|krško, lower sava"
"job-02094","null|kurir-ka v krškem|krško, lower sava"
"job-02098","null|prodajni predstavnik, komercialist na terenu - m/ž|brežice, lower sava"
"job-02117","null|delovodja - področje proizvodnje (m/ž)|krško, lower sava"
"job-02121","osnovna sola podbocje|učitelj glasbe - m/ž|krško, lower sava"
"job-02129","911 vrs, varovanje in storitve, d.o.o.|varnostnik - krško - m/ž|krško, lower sava"
"job-02130","null|psiholog - m/ž|brežice, lower sava"
"job-02131","null|sezonski vodja kampa - m/ž|brežice, lower sava"
"job-02153","posavc storitve, trgovina in posredovanje d.o.o.|vzdrževalec tirnih vozil - m/ž|brežice, lower sava"
"job-02155","null|strojnik - žerjavist (m/ž)|krško, lower sava"
